Index,Intersection Name,Latitude,Longitude
2078,West Avenue and Stuart Drive,37.28567751526342,-120.5058757601381
2079,Palm Avenue and Hutchins Road,37.083196020909924,-120.6174122676242
2080,Palm Avenue and Roxbury Road,37.06865103898644,-120.61739634995011
2081,Palm Avenue and Palm Avenue,37.083196020909924,-120.6174122676242
2082,Palm Avenue and Palm Avenue,37.06865103898644,-120.61739634995011
2083,Lehigh Drive and Rutgers Court,37.33999853607966,-120.48040480474738
2084,Lehigh Drive and Lehigh Drive,37.33999853607966,-120.48040480474738
2085,Arena Way and White Crane Road,37.31677292621777,-120.67840316439752
2086,Dayton Avenue and Spring Street,37.3980750561566,-120.84789015158894
2087,Dayton Avenue and Lander Avenue,37.3980984245286,-120.85018985317394
2088,Dayton Avenue and Dayton Avenue,37.3980750561566,-120.84789015158894
2089,Dayton Avenue and Dayton Avenue,37.3980984245286,-120.85018985317394
2090,Sprig Court and Quail Avenue,37.33790359189943,-120.45757881867715
2091,59 and Snelling Road,37.51590707706319,-120.45293467408392
2092,59 and 59,37.493297211074356,-120.50076059489442
2093,59 and 59,37.51590707706319,-120.45293467408392
2094,59 and La Grange Road,37.493297211074356,-120.50076059489442
2095,River Road and Hatfield Road,37.34611432747462,-120.90941896561446
2096,River Road and River Road,37.34614465447762,-120.91466016061709
2097,River Road and Keaton Road,37.34614465447762,-120.91466016061709
2098,River Road and River Road,37.34611432747462,-120.90941896561446
2099,Connie Court and Ian Court,37.28265582895426,-120.47965730271285
2100,Connie Court and Carmen Way,37.28265582895426,-120.47965730271285
2101,Charles Avenue and Crawford Street,37.383964270872966,-120.62167077120519
2102,Charles Avenue and Louise Avenue,37.38316658746154,-120.62168924724872
2103,Charles Avenue and Charles Court,37.38316658746154,-120.62168924724872
2104,Broadway Avenue and Broadway Avenue,37.33739163181139,-120.5843434626639
2105,Broadway Avenue and Station Avenue,37.335858345277416,-120.58103281815934
2106,Broadway Avenue and Broadway Avenue,37.335858345277416,-120.58103281815934
2107,Broadway Avenue and Green Sands Avenue,37.33739163181139,-120.5843434626639
2108,99 and 99,37.313144750414956,-120.51626332090572
2109,99 and 99,37.310482860993666,-120.51214999230966
2110,99 and 16Th Street,37.313144750414956,-120.51626332090572
2111,2Nd Street and 3Rd Avenue,37.25817482592306,-120.99630705356913
2112,2Nd Street and 2Nd Avenue,37.259444373019086,-120.99679997568929
2113,2Nd Street and 2Nd Street,37.259444373019086,-120.99679997568929
2114,2Nd Street and 2Nd Street,37.25817482592306,-120.99630705356913
2115,River Road and Mccullagh Road,37.34889127874959,-120.87817609238284
2116,River Road and River Road,37.34892189707492,-120.88688867534916
2117,99 and 99,37.22127839697782,-120.37076268407694
2118,99 and 99,37.22894939824124,-120.38065455786625
2119,99 and Le Grand Road,37.22577485799061,-120.37483767231612
2120,99 and 99,37.22127839697782,-120.37076268407694
2121,99 and 99,37.22894939824124,-120.38065455786625
2122,Camino Avenue and Santa Catalina Avenue,37.08931505322077,-121.02426066905487
2123,Camino Avenue and Camino Avenue,37.089999629409434,-121.0242563553943
2124,Camino Avenue and Camino Court,37.089999629409434,-121.0242563553943
2125,Ward Road and Pacheco Boulevard,37.05682692209946,-120.81779264134644
2126,Ward Road and Ward Road,37.05682692209946,-120.81779264134644
2127,Grove Avenue and Westside Boulevard,37.360350694516235,-120.64127142180456
2128,Grove Avenue and Bellevue Road,37.360350694516235,-120.64127142180456
2129,Grove Avenue and Grove Avenue,37.360350694516235,-120.64127142180456
2130,Grove Avenue and Fruitland Avenue,37.36752189249761,-120.64109134960458
2131,Grove Avenue and Grove Avenue,37.36752189249761,-120.64109134960458
2132,Holstein Road and Cotton Gin Road,36.95473154189059,-120.80847838597192
2133,Holstein Road and Holstein Road,36.95473154189059,-120.80847838597192
2134,Sterling Hill Court and Bayonet Drive,37.342439900132746,-120.49604490770557
2135,Buckingham Court and Nottingham Lane,37.316653967749026,-120.45299389672041
2136,Delaware Avenue and Madrone Street,37.06621553294599,-120.85870446856573
2137,Atlantic Street and Atlantic Street,37.33520757117954,-120.43651440641212
2138,Atlantic Street and LAKE ROAD,37.33459995440798,-120.43288446658818
2139,Atlantic Street and Surf Court,37.33520757117954,-120.43651440641212
2140,Sunset Drive and Simon Street,37.338524586348136,-120.61888483262666
2141,Sunset Drive and Everett Street,37.338533591347726,-120.6169784618693
2142,Sunset Drive and Sunset Drive,37.338533591347726,-120.6169784618693
2143,Sunset Drive and Sunset Drive,37.338524586348136,-120.61888483262666
2144,Volta Road and Volta Road,37.042078269905495,-120.92692920544117
2145,Volta Road and Pioneer Road,37.042078269905495,-120.92692920544117
2146,Cobblefield Lane and Obsidian Place,37.04717125228866,-120.87613688485082
2147,Cobblefield Lane and Cobblefield Lane,37.045993761720474,-120.87594787243897
2148,Cobblefield Lane and Cobblefield Lane,37.04717125228866,-120.87613688485082
2149,Cobblefield Lane and Larimar Way,37.045993761720474,-120.87594787243897
2150,Cobblefield Lane and Obsidian Court,37.04717125228866,-120.87613688485082
2151,Via Del Pettoruto and Via Palermo,37.25783024563529,-121.01660514877086
2152,Via Del Pettoruto and Via Borrelli,37.257879796761614,-121.01348088570975
2153,Via Del Pettoruto and Via Del Pettoruto,37.25783024563529,-121.01660514877086
2154,Via Del Pettoruto and Via Del Pettoruto,37.257879796761614,-121.01348088570975
2155,Cardella Road and Cardella Road,37.346687785189154,-120.45976996286386
2156,Cardella Road and G Street,37.34669191990659,-120.46881329459436
2157,Cardella Road and Cardella Road,37.34669191990659,-120.46881329459436
2158,Sultana Drive and Sultana Drive,37.38948616223921,-120.68623828960473
2159,Sultana Drive and Walnut Avenue,37.38948616223921,-120.68623828960473
2160,Sultana Drive and Sultana Drive,37.39664635138525,-120.68614599273697
2161,Sultana Drive and Olive Avenue,37.39664635138525,-120.68614599273697
2162,Altaville Court and El Portal Drive,37.325649351002255,-120.46144338621058
2163,Santa Fe Grade and Gun Club Road,37.2312067701387,-120.93412224227394
2164,Santa Fe Grade and Santa Fe Grade,37.14341686565144,-120.87299452312931
2165,Santa Fe Grade and Santa Fe Grade,37.2312067701387,-120.93412224227394
2166,Santa Fe Avenue and U Street,37.31357133190886,-120.49278894911242
2167,Santa Fe Avenue and S Street,37.312485562774526,-120.48977173212594
2168,Monte Vista Avenue and Van Buren Avenue,37.04836608232094,-120.84280074463987
2169,Monte Vista Avenue and Monte Vista Avenue,37.04913287551197,-120.84342643716765
2170,Monte Vista Avenue and Jackson Avenue,37.04913287551197,-120.84342643716765
2171,Monte Vista Avenue and Monte Vista Avenue,37.04836608232094,-120.84280074463987
2172,A Street and Airflight Drive,37.36668545399237,-120.56994642135136
2173,A Street and A Street,37.36592205189407,-120.569171481202
2174,A Street and Academy Drive,37.36592205189407,-120.569171481202
2175,A Street and A Street,37.36668545399237,-120.56994642135136
2176,Keaton Road and Keaton Road,37.321066314218015,-120.91502846166603
2177,Keaton Road and Fourth Avenue,37.32073547683825,-120.91503331856546
2178,Keaton Road and Fourth Avenue,37.321066314218015,-120.91502846166603
2179,Keaton Road and Keaton Road,37.32073547683825,-120.91503331856546
2180,Stratofortress Drive and Stratofortress Drive,37.36303368507794,-120.57169075868742
2181,Stratofortress Drive and Customer Care Way,37.36303368507794,-120.57169075868742
2182,Stratofortress Drive and Academy Drive,37.36380494046167,-120.57246590658401
2183,Stratofortress Drive and Stratofortress Drive,37.36380494046167,-120.57246590658401
2184,Cowden Avenue and Bright Court,37.326591557240626,-120.53365135460113
2185,Cowden Avenue and Cowden Avenue,37.326591557240626,-120.53365135460113
2186,Topeka Street and Topeka Avenue,37.28613861237527,-120.32486681043741
2187,Topeka Street and Plainsburg Road,37.28613861237527,-120.32486681043741
2188,Topeka Street and Topeka Street,37.28612874813581,-120.32264631290317
2189,Topeka Street and Crispi Drive,37.28612874813581,-120.32264631290317
2190,Citrus Avenue and Citrus Avenue,37.071097465660216,-120.85404011289744
2191,Citrus Avenue and Honeybell Court,37.07100808703575,-120.85501631805995
2192,Citrus Avenue and Sunburst Street,37.071097465660216,-120.85404011289744
2193,Citrus Avenue and Honeybell Street,37.07100808703575,-120.85501631805995
2194,Ingomar Grade and Ingomar Grade,37.09757334209108,-120.92440284283072
2195,Ingomar Grade and Volta Road,37.09796254486734,-120.92537880923507
2196,Orchard Park Avenue and Orchard Park Avenue,37.369809004009305,-120.6261358197672
2197,Orchard Park Avenue and Orchard Park Avenue,37.36975663337868,-120.62613701951234
2198,Orchard Park Avenue and Davey Avenue,37.36975663337868,-120.62613701951234
2199,Sand Slough Road and Turner Island Road,37.17171398238165,-120.7010166054832
2200,Sand Slough Road and Sand Slough Road,37.17171398238165,-120.7010166054832
2201,Third Street and Third Street,37.355301684060365,-120.60403654558976
2202,Third Street and Third Street,37.35489774846229,-120.60426649478707
2203,Third Street and Mulberry Avenue,37.355301684060365,-120.60403654558976
2204,Third Street and Laurel Avenue,37.35489774846229,-120.60426649478707
2205,Santa Fe Drive and Santa Fe Drive,37.38299252839713,-120.6090106449664
2206,Santa Fe Drive and Chestnut Lane,37.3801928304949,-120.60450486659708
2207,Santa Fe Drive and Santa Fe Drive,37.3801928304949,-120.60450486659708
2208,Santa Fe Drive and California Street,37.38299252839713,-120.6090106449664
2209,Cinnabar Avenue and Cassis Drive,37.34052694607682,-120.4986616062024
2210,Cinnabar Avenue and Cinnabar Court,37.34173285050904,-120.49863651108676
2211,Cinnabar Avenue and Eagle Ridge Drive,37.34173285050904,-120.49863651108676
2212,Cinnabar Avenue and Bartley Court,37.34052694607682,-120.4986616062024
2213,Madera Road and Ortigalita Road,37.02941738047241,-120.87259373681675
2214,Springfield Court and Stonybrook Avenue,37.31122262721706,-120.5011739202297
2215,Valeria Street and Mumby Avenue,36.981759376800234,-120.62378830186361
2216,Valeria Street and Valeria Street,36.981759376800234,-120.62378830186361
2217,Valeria Street and Mabel Avenue,36.98176383475365,-120.6242236573244
2218,Valeria Street and Valeria Street,36.98176383475365,-120.6242236573244
2219,Franklin Road and Lobo Avenue,37.324429128933005,-120.5409618901887
2220,Franklin Road and Franklin Road,37.325107209830726,-120.54094951968327
2221,Franklin Road and Autumn Drive,37.325107209830726,-120.54094951968327
2222,Franklin Road and Franklin Road,37.324429128933005,-120.5409618901887
2223,Fleming Road and Dutra Court,37.327261278297115,-120.58186955119712
2224,Fleming Road and Fleming Road,37.326701373152595,-120.58033505869766
2225,Fleming Road and Damos Road,37.326701373152595,-120.58033505869766
2226,Fleming Road and Fleming Road,37.327261278297115,-120.58186955119712
2227,Castle Drive and Berkshire Avenue,37.35735206111709,-120.57721125070613
2228,Castle Drive and Hearst Castle Avenue,37.356514380308184,-120.57722242920566
2229,Castle Drive and Castle Drive,37.35735206111709,-120.57721125070613
2230,Castle Drive and Castle Drive,37.356514380308184,-120.57722242920566
2231,22Nd Street and 22Nd Street,37.30919512307026,-120.48803579509898
2232,22Nd Street and Q Street,37.30919512307026,-120.48803579509898
2233,22Nd Street and 22Nd Street,37.30864291834944,-120.48652987779988
2234,22Nd Street and P Street,37.30864291834944,-120.48652987779988
2235,Monte Grosso Court and Jackson Avenue,37.30767883519742,-120.45386599966987
2236,Birchwood Avenue and Zinfandel Street,37.079155238427845,-120.85136566615995
2237,Birchwood Avenue and Nantes Avenue,37.07920218203131,-120.85333619832163
2238,Birchwood Avenue and Birchwood Avenue,37.079155238427845,-120.85136566615995
2239,Freemark Drive and Phelps Drive,37.34534597215306,-120.48187952906328
2240,Freemark Drive and Candle Court,37.343739439746315,-120.48324285611027
2241,Freemark Drive and Lasalle Drive,37.343739439746315,-120.48324285611027
2242,Freemark Drive and Freemark Drive,37.34534597215306,-120.48187952906328
2243,59 and Yosemite Avenue,37.33184870750464,-120.50454931684261
2244,59 and 59,37.33184870750464,-120.50454931684261
2245,Myrtle Avenue and Vine Avenue,37.39298574986064,-120.63155885750577
2246,Myrtle Avenue and Myrtle Avenue,37.392986592325286,-120.63035066109711
2247,Myrtle Avenue and Pear Avenue,37.392986592325286,-120.63035066109711
2248,Pioneer Road and Pioneer Road,37.04234561198556,-120.84757825660782
2249,Pioneer Road and Pioneer Road,37.042343058256705,-120.84805041089669
2250,Pioneer Road and Gus Villalta Drive,37.04234561198556,-120.84757825660782
2251,Robin Avenue and Lilac Lane,37.37869152082042,-120.74158929868845
2252,Robin Avenue and Robin Avenue,37.37869152082042,-120.74158929868845
2253,Robin Avenue and Robin Avenue,37.378656377136366,-120.74158975973344
2254,Wildcat Drive and Wildcat Drive,37.338101466534084,-120.49531190063897
2255,Wildcat Drive and Colma Avenue,37.33809513016257,-120.49593788047684
2256,Wildcat Drive and El Redondo Drive,37.338101466534084,-120.49531190063897
2257,Hansen Avenue and Hansen Avenue,37.3144951224274,-120.45804409969077
2258,Hansen Avenue and Hansen Avenue,37.31449777348741,-120.45750437566876
2259,Hansen Avenue and Pecan Avenue,37.3144951224274,-120.45804409969077
2260,Grogan Avenue and Grogan Avenue,37.29194762933733,-120.51725126530198
2261,Campus Drive and Campus Drive,37.32621495537119,-120.47313628764793
2262,Campus Drive and Campus Drive,37.32548554124611,-120.4731365476215
2263,Campus Drive and Tulane Drive,37.32548554124611,-120.4731365476215
2264,Campus Drive and Rice Court,37.32621495537119,-120.47313628764793
2265,Campus Drive and Stannous Court,37.32621495537119,-120.47313628764793
2266,Campus Drive and Picabo Street,37.32548554124611,-120.4731365476215
2267,Donna Drive and Cordova Avenue,37.3291431920732,-120.46354128202222
2268,Donna Drive and Donna Drive,37.329437399206526,-120.46463484204479
2269,Donna Drive and Eagle Peak Court,37.329437399206526,-120.46463484204479
2270,Donna Drive and Donna Drive,37.3291431920732,-120.46354128202222
2271,Briarwood Drive and Oakwood Way,37.38371454740455,-120.73150119533314
2272,Briarwood Drive and Oakwood Court,37.38371454740455,-120.73150119533314
2273,Briarwood Drive and Briarwood Drive,37.38371454740455,-120.73150119533314
2274,Briarwood Drive and Briarwood Drive,37.38443241372787,-120.73149653584986
2275,Briarwood Drive and Cherrywood Way,37.38443241372787,-120.73149653584986
2276,Briarwood Drive and Cherrywood Court,37.38443241372787,-120.73149653584986
2277,Hunt Road and Hunt Road,37.265795742890994,-120.99453785914667
2278,O Street and Fifth Street,36.96290250320581,-120.65595708214698
2279,O Street and O Street,36.96290250320581,-120.65595708214698
2280,O Street and Sixth Street,36.96218750846911,-120.65458146077876
2281,Narbaitz Landing and Spain Street,36.97589892931545,-120.63304729503116
